site,date,target,value,waterbody,replicate_rows
5303346,2024-09-05,oxygen_saturation,74.3,McSorley Creek,1
5303346,2024-09-24,oxygen_saturation,81.9,McSorley Creek,1
5303346,2024-10-03,oxygen_saturation,80.5,McSorley Creek,1
5303346,2024-10-15,oxygen_saturation,75.5,McSorley Creek,1
5303346,2024-11-03,oxygen_saturation,68.1,McSorley Creek,1
5303346,2024-11-19,oxygen_saturation,82.6,McSorley Creek,1
5303346,2024-12-06,oxygen_saturation,70.3,McSorley Creek,1
5303346,2024-12-18,oxygen_saturation,85.6,McSorley Creek,1
5303346,2025-01-02,oxygen_saturation,71.8,McSorley Creek,1
5303346,2025-01-21,oxygen_saturation,88.4,McSorley Creek,1
5303346,2025-02-02,oxygen_saturation,77.8,McSorley Creek,1
5303346,2025-02-18,oxygen_saturation,92.1,McSorley Creek,1
5303346,2025-03-02,oxygen_saturation,81.63,McSorley Creek,1
5303346,2025-03-25,oxygen_saturation,85.99,McSorley Creek,1
5303346,2025-05-05,oxygen_saturation,77.12,McSorley Creek,1
5303346,2025-05-14,oxygen_saturation,81.38,McSorley Creek,1
5303346,2025-05-20,oxygen_saturation,79.85,McSorley Creek,1
5303346,2025-08-03,oxygen_saturation,78.63,McSorley Creek,1
5303346,2025-08-27,oxygen_saturation,79.05,McSorley Creek,1
5303346,2025-10-15,oxygen_saturation,91.91,McSorley Creek,1
5303346,2025-10-25,oxygen_saturation,82.44,McSorley Creek,1
5303346,2025-11-19,oxygen_saturation,72.71,McSorley Creek,1
5303346,2026-01-04,oxygen_saturation,70.08,McSorley Creek,1
5303346,2020-03-03,ph,8.5,McSorley Creek,1
5303346,2020-04-07,ph,7.5,McSorley Creek,2
5303346,2020-05-07,ph,6.5,McSorley Creek,1
5303346,2020-06-10,ph,8.0,McSorley Creek,2
5303346,2020-07-10,ph,7.5,McSorley Creek,1
5303346,2020-08-04,ph,8.0,McSorley Creek,2
5303346,2020-09-01,ph,7.5,McSorley Creek,1
5303346,2020-09-10,ph,7.5,McSorley Creek,1
5303346,2020-09-15,ph,8.0,McSorley Creek,2
5303346,2020-10-06,ph,7.5,McSorley Creek,1
5303346,2020-10-16,ph,7.5,McSorley Creek,1
5303346,2020-11-06,ph,7.5,McSorley Creek,1
5303346,2020-11-22,ph,7.5,McSorley Creek,1
5303346,2020-12-04,ph,8.0,McSorley Creek,2
5303346,2020-12-22,ph,7.5,McSorley Creek,2
5303346,2021-01-04,ph,7.0,McSorley Creek,2
5303346,2021-01-19,ph,7.5,McSorley Creek,1
5303346,2021-02-02,ph,7.5,McSorley Creek,2
5303346,2021-02-17,ph,7.5,McSorley Creek,2
5303346,2021-03-03,ph,8.0,McSorley Creek,2
5303346,2021-03-04,ph,7.5,McSorley Creek,1
5303346,2021-03-15,ph,8.5,McSorley Creek,1
5303346,2021-03-16,ph,8.5,McSorley Creek,2
5303346,2021-04-06,ph,8.5,McSorley Creek,2
5303346,2021-04-20,ph,8.5,McSorley Creek,2
5303346,2021-05-04,ph,7.5,McSorley Creek,1
5303346,2021-05-18,ph,8.0,McSorley Creek,2
5303346,2021-06-01,ph,8.0,McSorley Creek,2
5303346,2021-06-16,ph,8.0,McSorley Creek,2
5303346,2021-07-07,ph,8.0,McSorley Creek,2
5303346,2021-08-02,ph,8.0,McSorley Creek,2
5303346,2021-08-18,ph,8.5,McSorley Creek,2
5303346,2021-09-05,ph,8.0,McSorley Creek,2
5303346,2021-10-06,ph,8.0,McSorley Creek,2
5303346,2021-10-20,ph,7.5,McSorley Creek,1
5303346,2021-11-02,ph,7.0,McSorley Creek,2
5303346,2021-11-16,ph,7.0,McSorley Creek,1
5303346,2021-11-30,ph,7.5,McSorley Creek,1
5303346,2021-12-07,ph,7.5,McSorley Creek,1
5303346,2021-12-21,ph,7.0,McSorley Creek,1
5303346,2022-01-04,ph,7.5,McSorley Creek,1
5303346,2022-02-01,ph,8.0,McSorley Creek,1
5303346,2022-02-15,ph,8.5,McSorley Creek,1
5303346,2022-03-08,ph,8.5,McSorley Creek,1
5303346,2022-03-22,ph,7.5,McSorley Creek,1
5303346,2022-04-05,ph,7.5,McSorley Creek,1
5303346,2022-04-21,ph,7.5,McSorley Creek,1
5303346,2022-05-17,ph,8.0,McSorley Creek,1
5303346,2022-06-21,ph,7.0,McSorley Creek,1
5303346,2022-07-19,ph,7.5,McSorley Creek,1
5303346,2022-07-21,ph,7.0,McSorley Creek,1
5303346,2022-08-08,ph,7.5,McSorley Creek,1
5303346,2022-08-23,ph,8.0,McSorley Creek,1
5303346,2022-09-06,ph,8.0,McSorley Creek,1
5303346,2022-09-21,ph,8.0,McSorley Creek,1
5303346,2022-10-07,ph,8.0,McSorley Creek,1
5303346,2022-10-27,ph,8.0,McSorley Creek,1
5303346,2022-11-10,ph,8.0,McSorley Creek,1
5303346,2022-11-30,ph,7.0,McSorley Creek,1
5303346,2022-12-07,ph,6.5,McSorley Creek,1
5303346,2022-12-30,ph,7.0,McSorley Creek,1
5303346,2023-01-12,ph,7.5,McSorley Creek,1
5303346,2023-01-21,ph,8.0,McSorley Creek,1
5303346,2023-02-07,ph,7.5,McSorley Creek,1
5303346,2023-02-22,ph,8.5,McSorley Creek,1
5303346,2023-03-05,ph,7.5,McSorley Creek,1
5303346,2023-03-21,ph,8.0,McSorley Creek,1
5303346,2023-04-04,ph,7.5,McSorley Creek,1
5303346,2023-04-18,ph,8.0,McSorley Creek,1
5303346,2023-05-07,ph,7.5,McSorley Creek,1
5303346,2023-06-07,ph,7.5,McSorley Creek,1
5303346,2023-06-20,ph,8.0,McSorley Creek,1
5303346,2023-07-03,ph,8.0,McSorley Creek,1
5303346,2023-07-19,ph,8.5,McSorley Creek,1
5303346,2023-08-02,ph,8.0,McSorley Creek,1
5303346,2023-08-16,ph,8.0,McSorley Creek,1
5303346,2023-09-08,ph,8.0,McSorley Creek,1
5303346,2023-09-19,ph,8.0,McSorley Creek,1
5303346,2023-10-05,ph,8.0,McSorley Creek,1
5303346,2023-10-18,ph,8.0,McSorley Creek,1
5303346,2023-11-07,ph,7.0,McSorley Creek,1
5303346,2023-11-24,ph,7.0,McSorley Creek,1
5303346,2023-12-07,ph,7.0,McSorley Creek,1
5303346,2023-12-19,ph,7.0,McSorley Creek,1
5303346,2024-01-06,ph,7.0,McSorley Creek,1
5303346,2024-01-22,ph,7.0,McSorley Creek,1
5303346,2024-02-08,ph,7.5,McSorley Creek,1
5303346,2024-02-21,ph,8.0,McSorley Creek,1
5303346,2024-03-06,ph,7.5,McSorley Creek,1
5303346,2024-03-19,ph,8.0,McSorley Creek,1
5303346,2024-04-08,ph,7.5,McSorley Creek,1
5303346,2024-04-21,ph,8.5,McSorley Creek,1
5303346,2024-05-04,ph,8.0,McSorley Creek,1
5303346,2024-06-04,ph,8.0,McSorley Creek,1
5303346,2024-06-20,ph,7.5,McSorley Creek,2
5303346,2024-07-03,ph,7.5,McSorley Creek,2
5303346,2024-07-18,ph,8.0,McSorley Creek,1
5303346,2024-08-02,ph,8.0,McSorley Creek,1
5303346,2024-08-23,ph,8.0,McSorley Creek,1
5303346,2024-09-05,ph,8.0,McSorley Creek,1
5303346,2024-09-24,ph,8.0,McSorley Creek,1
5303346,2024-10-03,ph,7.5,McSorley Creek,1
5303346,2024-10-15,ph,8.0,McSorley Creek,1
5303346,2024-11-03,ph,8.0,McSorley Creek,1
5303346,2024-11-19,ph,7.0,McSorley Creek,1
5303346,2024-12-06,ph,7.5,McSorley Creek,1
5303346,2024-12-18,ph,7.0,McSorley Creek,1
5303346,2025-01-02,ph,7.5,McSorley Creek,1
5303346,2025-01-21,ph,8.0,McSorley Creek,1
5303346,2025-02-02,ph,7.5,McSorley Creek,1
5303346,2025-02-18,ph,8.0,McSorley Creek,1
5303346,2025-03-02,ph,7.5,McSorley Creek,1
5303346,2025-03-25,ph,6.5,McSorley Creek,1
5303346,2025-05-05,ph,7.5,McSorley Creek,1
5303346,2025-05-14,ph,7.5,McSorley Creek,1
5303346,2025-05-20,ph,7.5,McSorley Creek,1
5303346,2025-08-03,ph,7.0,McSorley Creek,1
5303346,2025-08-27,ph,8.14,McSorley Creek,1
5303346,2025-10-15,ph,8.0,McSorley Creek,1
5303346,2025-10-25,ph,7.8,McSorley Creek,1
5303346,2025-11-19,ph,7.95,McSorley Creek,1
5303346,2026-01-04,ph,7.0,McSorley Creek,1
5303346,2022-11-30,phosphate,0.2,McSorley Creek,1
5303346,2022-12-30,phosphate,0.6,McSorley Creek,1
5303346,2023-01-21,phosphate,0.2,McSorley Creek,1
5303346,2023-02-22,phosphate,0.2,McSorley Creek,1
5303346,2023-03-21,phosphate,0.2,McSorley Creek,1
5303346,2023-06-20,phosphate,1.0,McSorley Creek,1
5303346,2023-07-19,phosphate,0.2,McSorley Creek,1
5303346,2023-08-16,phosphate,0.2,McSorley Creek,1
5303346,2023-09-19,phosphate,0.2,McSorley Creek,1
5303346,2023-10-05,phosphate,0.2,McSorley Creek,1
5303346,2023-10-18,phosphate,0.2,McSorley Creek,1
5303346,2023-11-07,phosphate,0.2,McSorley Creek,1
5303346,2023-11-24,phosphate,0.6,McSorley Creek,1
5303346,2023-12-07,phosphate,0.2,McSorley Creek,1
5303346,2023-12-19,phosphate,1.0,McSorley Creek,1
5303346,2024-01-06,phosphate,0.2,McSorley Creek,1
5303346,2024-01-22,phosphate,0.2,McSorley Creek,1
5303346,2024-02-08,phosphate,0.2,McSorley Creek,1
5303346,2024-02-21,phosphate,0.2,McSorley Creek,1
5303346,2024-03-06,phosphate,0.2,McSorley Creek,1
5303346,2024-03-19,phosphate,0.2,McSorley Creek,1
5303346,2024-04-08,phosphate,0.2,McSorley Creek,1
5303346,2024-04-21,phosphate,0.2,McSorley Creek,1
5303346,2024-05-04,phosphate,0.2,McSorley Creek,1
5303346,2024-06-04,phosphate,0.2,McSorley Creek,1
5303346,2024-06-20,phosphate,1.0,McSorley Creek,2
5303346,2024-07-03,phosphate,0.2,McSorley Creek,2
5303346,2024-07-18,phosphate,0.2,McSorley Creek,1
5303346,2024-08-02,phosphate,0.2,McSorley Creek,1
5303346,2024-09-05,phosphate,0.2,McSorley Creek,1
5303346,2024-09-24,phosphate,0.1,McSorley Creek,1
5303346,2024-10-03,phosphate,0.1,McSorley Creek,1
5303346,2024-10-15,phosphate,0.2,McSorley Creek,1
5303346,2024-11-03,phosphate,0.2,McSorley Creek,1
5303346,2024-11-19,phosphate,0.2,McSorley Creek,1
5303346,2024-12-06,phosphate,0.2,McSorley Creek,1
5303346,2025-01-02,phosphate,0.2,McSorley Creek,1
5303346,2025-01-21,phosphate,0.2,McSorley Creek,1
5303346,2025-02-02,phosphate,0.2,McSorley Creek,1
5303346,2025-02-18,phosphate,0.2,McSorley Creek,1
5303346,2025-03-02,phosphate,0.2,McSorley Creek,1
5303346,2025-03-25,phosphate,0.2,McSorley Creek,1
5303346,2025-05-05,phosphate,0.2,McSorley Creek,1
5303346,2025-05-14,phosphate,0.2,McSorley Creek,1
5303346,2025-05-20,phosphate,0.2,McSorley Creek,1
5303346,2025-08-03,phosphate,0.2,McSorley Creek,1
5303346,2025-08-27,phosphate,0.2,McSorley Creek,1
5303346,2025-10-25,phosphate,0.2,McSorley Creek,1
5303346,2025-11-19,phosphate,0.2,McSorley Creek,1
5303346,2026-01-04,phosphate,0.2,McSorley Creek,1
5303346,2020-04-07,turbidity_legacy,2.0,McSorley Creek,2
5303346,2020-05-07,turbidity_legacy,2.0,McSorley Creek,1
5303346,2020-06-10,turbidity_legacy,2.0,McSorley Creek,2
5303346,2020-07-10,turbidity_legacy,2.0,McSorley Creek,1
5303346,2020-08-04,turbidity_legacy,2.0,McSorley Creek,2
5303346,2020-09-01,turbidity_legacy,2.0,McSorley Creek,1
5303346,2020-09-10,turbidity_legacy,2.0,McSorley Creek,1
5303346,2020-09-15,turbidity_legacy,2.0,McSorley Creek,2
5303346,2020-10-06,turbidity_legacy,2.0,McSorley Creek,1
5303346,2020-10-16,turbidity_legacy,2.0,McSorley Creek,1
5303346,2020-11-06,turbidity_legacy,2.0,McSorley Creek,1
5303346,2020-11-22,turbidity_legacy,2.0,McSorley Creek,1
5303346,2020-12-04,turbidity_legacy,2.0,McSorley Creek,2
5303346,2020-12-22,turbidity_legacy,10.0,McSorley Creek,2
5303346,2021-01-04,turbidity_legacy,5.0,McSorley Creek,2
5303346,2021-01-19,turbidity_legacy,2.0,McSorley Creek,1
5303346,2021-02-02,turbidity_legacy,2.0,McSorley Creek,2
5303346,2021-02-17,turbidity_legacy,2.0,McSorley Creek,2
5303346,2021-03-03,turbidity_legacy,2.0,McSorley Creek,2
5303346,2021-03-04,turbidity_legacy,2.0,McSorley Creek,1
5303346,2021-03-15,turbidity_legacy,2.0,McSorley Creek,1
5303346,2021-03-16,turbidity_legacy,2.0,McSorley Creek,2
5303346,2021-04-06,turbidity_legacy,2.0,McSorley Creek,2
5303346,2021-04-20,turbidity_legacy,2.0,McSorley Creek,2
5303346,2021-05-04,turbidity_legacy,2.0,McSorley Creek,1
5303346,2021-05-18,turbidity_legacy,1.0,McSorley Creek,2
5303346,2021-06-01,turbidity_legacy,1.0,McSorley Creek,2
5303346,2021-06-16,turbidity_legacy,2.0,McSorley Creek,2
5303346,2021-07-07,turbidity_legacy,1.0,McSorley Creek,2
5303346,2021-08-02,turbidity_legacy,1.0,McSorley Creek,2
5303346,2021-08-18,turbidity_legacy,1.0,McSorley Creek,2
5303346,2021-09-05,turbidity_legacy,1.0,McSorley Creek,2
5303346,2021-10-06,turbidity_legacy,1.0,McSorley Creek,2
5303346,2021-10-20,turbidity_legacy,2.0,McSorley Creek,1
5303346,2021-11-02,turbidity_legacy,1.0,McSorley Creek,2
5303346,2021-11-16,turbidity_legacy,2.0,McSorley Creek,1
5303346,2021-11-30,turbidity_legacy,2.0,McSorley Creek,1
5303346,2021-12-07,turbidity_legacy,2.0,McSorley Creek,1
5303346,2021-12-21,turbidity_legacy,2.0,McSorley Creek,1
5303346,2022-02-01,turbidity_legacy,2.0,McSorley Creek,1
5303346,2022-02-15,turbidity_legacy,2.0,McSorley Creek,1
5303346,2022-03-08,turbidity_legacy,2.0,McSorley Creek,1
5303346,2022-03-22,turbidity_legacy,2.0,McSorley Creek,1
5303346,2022-04-21,turbidity_legacy,2.0,McSorley Creek,1
5303346,2022-05-17,turbidity_legacy,2.0,McSorley Creek,1
5303346,2022-06-21,turbidity_legacy,2.0,McSorley Creek,1
5303346,2022-07-19,turbidity_legacy,2.0,McSorley Creek,1
5303346,2022-07-21,turbidity_legacy,2.0,McSorley Creek,1
5303346,2022-08-08,turbidity_legacy,2.0,McSorley Creek,1
5303346,2022-08-23,turbidity_legacy,2.0,McSorley Creek,1
5303346,2022-09-06,turbidity_legacy,2.0,McSorley Creek,1
5303346,2022-09-21,turbidity_legacy,2.0,McSorley Creek,1
5303346,2022-10-07,turbidity_legacy,2.0,McSorley Creek,1
5303346,2022-10-27,turbidity_legacy,2.0,McSorley Creek,1
5303346,2022-11-10,turbidity_legacy,2.0,McSorley Creek,1
5303346,2022-11-30,turbidity_legacy,20.0,McSorley Creek,1
5303346,2022-12-07,turbidity_legacy,2.0,McSorley Creek,1
5303346,2022-12-30,turbidity_legacy,2.0,McSorley Creek,1
5303346,2023-01-12,turbidity_legacy,2.0,McSorley Creek,1
5303346,2023-01-21,turbidity_legacy,2.0,McSorley Creek,1
5303346,2023-02-07,turbidity_legacy,2.0,McSorley Creek,1
5303346,2023-02-22,turbidity_legacy,2.0,McSorley Creek,1
5303346,2023-03-05,turbidity_legacy,2.0,McSorley Creek,1
5303346,2023-03-21,turbidity_legacy,2.0,McSorley Creek,1
5303346,2023-04-04,turbidity_legacy,2.0,McSorley Creek,1
5303346,2023-04-18,turbidity_legacy,2.0,McSorley Creek,1
5303346,2023-05-07,turbidity_legacy,2.0,McSorley Creek,1
5303346,2023-06-07,turbidity_legacy,2.0,McSorley Creek,1
5303346,2023-06-20,turbidity_legacy,2.0,McSorley Creek,1
5303346,2023-07-03,turbidity_legacy,2.0,McSorley Creek,1
5303346,2023-07-19,turbidity_legacy,2.0,McSorley Creek,1
5303346,2023-08-02,turbidity_legacy,2.0,McSorley Creek,1
5303346,2023-08-16,turbidity_legacy,2.0,McSorley Creek,1
5303346,2023-09-08,turbidity_legacy,2.0,McSorley Creek,1
5303346,2023-09-19,turbidity_legacy,2.0,McSorley Creek,1
5303346,2023-10-05,turbidity_legacy,2.0,McSorley Creek,1
5303346,2023-10-18,turbidity_legacy,2.0,McSorley Creek,1
5303346,2023-11-07,turbidity_legacy,2.0,McSorley Creek,1
5303346,2023-11-24,turbidity_legacy,2.0,McSorley Creek,1
5303346,2023-12-07,turbidity_legacy,5.0,McSorley Creek,1
5303346,2023-12-19,turbidity_legacy,2.0,McSorley Creek,1
5303346,2024-01-06,turbidity_legacy,5.0,McSorley Creek,1
5303346,2024-01-22,turbidity_legacy,2.0,McSorley Creek,1
5303346,2024-02-08,turbidity_legacy,2.0,McSorley Creek,1
5303346,2024-02-21,turbidity_legacy,2.0,McSorley Creek,1
5303346,2024-03-06,turbidity_legacy,2.0,McSorley Creek,1
5303346,2024-03-19,turbidity_legacy,2.0,McSorley Creek,1
5303346,2024-04-08,turbidity_legacy,2.0,McSorley Creek,1
5303346,2024-04-21,turbidity_legacy,2.0,McSorley Creek,1
5303346,2024-05-04,turbidity_legacy,2.0,McSorley Creek,1
5303346,2024-06-04,turbidity_legacy,2.0,McSorley Creek,1
5303346,2024-06-20,turbidity_legacy,2.0,McSorley Creek,2
5303346,2024-07-03,turbidity_legacy,3.5,McSorley Creek,2
5303346,2024-07-18,turbidity_legacy,2.0,McSorley Creek,1
5303346,2024-08-02,turbidity_legacy,2.0,McSorley Creek,1
5303346,2024-08-23,turbidity_legacy,2.0,McSorley Creek,1
5303346,2024-09-05,turbidity_legacy,2.0,McSorley Creek,1
5303346,2024-09-24,turbidity_legacy,2.0,McSorley Creek,1
5303346,2024-10-03,turbidity_legacy,2.0,McSorley Creek,1
5303346,2024-10-15,turbidity_legacy,2.0,McSorley Creek,1
5303346,2024-11-03,turbidity_legacy,2.0,McSorley Creek,1
5303346,2024-11-19,turbidity_legacy,2.0,McSorley Creek,1
5303346,2024-12-06,turbidity_legacy,2.0,McSorley Creek,1
5303346,2024-12-18,turbidity_legacy,2.0,McSorley Creek,1
5303346,2025-01-02,turbidity_legacy,2.0,McSorley Creek,1
5303346,2025-01-21,turbidity_legacy,2.0,McSorley Creek,1
5303346,2025-02-02,turbidity_legacy,5.0,McSorley Creek,1
5303346,2025-02-18,turbidity_legacy,2.0,McSorley Creek,1
5303346,2025-03-02,turbidity_legacy,2.0,McSorley Creek,1
5303346,2025-03-25,turbidity_legacy,2.0,McSorley Creek,1
5303346,2025-05-05,turbidity_legacy,2.0,McSorley Creek,1
5303346,2025-05-14,turbidity_legacy,2.0,McSorley Creek,1
5303346,2025-05-20,turbidity_legacy,2.0,McSorley Creek,1
5303346,2025-08-27,turbidity_legacy,5.0,McSorley Creek,1
5303346,2025-10-15,turbidity_legacy,2.0,McSorley Creek,1
5303346,2025-10-25,turbidity_legacy,2.0,McSorley Creek,1
5303346,2025-11-19,turbidity_legacy,2.0,McSorley Creek,1
5303346,2026-01-04,turbidity_legacy,5.0,McSorley Creek,1
5303346,2021-11-30,turbidity_reported,8.0,McSorley Creek,1
5303346,2021-12-07,turbidity_reported,8.0,McSorley Creek,1
5303346,2022-02-01,turbidity_reported,8.0,McSorley Creek,1
5303346,2022-02-15,turbidity_reported,8.0,McSorley Creek,1
5303346,2022-03-08,turbidity_reported,8.0,McSorley Creek,1
5303346,2022-03-22,turbidity_reported,8.0,McSorley Creek,1
5303346,2022-04-05,turbidity_reported,8.0,McSorley Creek,1
5303346,2022-04-21,turbidity_reported,8.0,McSorley Creek,1
5303346,2022-05-17,turbidity_reported,8.0,McSorley Creek,1
5303346,2022-06-21,turbidity_reported,8.0,McSorley Creek,1
5303346,2022-07-19,turbidity_reported,8.0,McSorley Creek,1
5303346,2022-08-08,turbidity_reported,8.0,McSorley Creek,1
5303346,2022-08-23,turbidity_reported,8.0,McSorley Creek,1
5303346,2022-09-06,turbidity_reported,8.0,McSorley Creek,1
5303346,2022-09-21,turbidity_reported,8.0,McSorley Creek,1
5303346,2022-10-07,turbidity_reported,8.0,McSorley Creek,1
5303346,2022-11-30,turbidity_reported,21.0,McSorley Creek,1
5303346,2022-12-30,turbidity_reported,8.0,McSorley Creek,1
5303346,2023-01-21,turbidity_reported,8.0,McSorley Creek,1
5303346,2023-02-22,turbidity_reported,8.0,McSorley Creek,1
5303346,2023-03-21,turbidity_reported,8.0,McSorley Creek,1
5303346,2023-04-18,turbidity_reported,8.0,McSorley Creek,1
5303346,2023-06-20,turbidity_reported,8.0,McSorley Creek,1
5303346,2023-07-19,turbidity_reported,8.0,McSorley Creek,1
5303346,2023-08-16,turbidity_reported,8.0,McSorley Creek,1
5303346,2023-09-19,turbidity_reported,8.0,McSorley Creek,1
5303346,2023-10-18,turbidity_reported,8.0,McSorley Creek,1
5303346,2023-11-24,turbidity_reported,8.0,McSorley Creek,1
5303346,2023-12-19,turbidity_reported,8.0,McSorley Creek,1
5303346,2024-01-22,turbidity_reported,5.0,McSorley Creek,1
5303346,2024-02-21,turbidity_reported,5.0,McSorley Creek,1
5303346,2024-03-19,turbidity_reported,5.0,McSorley Creek,1
5303346,2024-04-08,turbidity_reported,5.0,McSorley Creek,1
5303346,2024-06-04,turbidity_reported,5.0,McSorley Creek,1
5303346,2024-06-20,turbidity_reported,5.0,McSorley Creek,2
5303346,2024-07-18,turbidity_reported,5.0,McSorley Creek,1
5303346,2024-08-23,turbidity_reported,5.0,McSorley Creek,1
5303346,2024-09-24,turbidity_reported,5.0,McSorley Creek,1
5303346,2024-10-15,turbidity_reported,5.0,McSorley Creek,1
5303346,2024-11-19,turbidity_reported,5.0,McSorley Creek,1
5303346,2024-12-18,turbidity_reported,5.0,McSorley Creek,1
5303346,2025-01-21,turbidity_reported,5.0,McSorley Creek,1
5303346,2025-02-18,turbidity_reported,5.0,McSorley Creek,1
5303346,2025-03-25,turbidity_reported,8.0,McSorley Creek,1
5303346,2025-05-14,turbidity_reported,8.0,McSorley Creek,1
5303346,2025-05-20,turbidity_reported,5.0,McSorley Creek,1
5303346,2025-08-27,turbidity_reported,8.0,McSorley Creek,1
5303346,2025-10-15,turbidity_reported,8.0,McSorley Creek,1
5303346,2025-11-19,turbidity_reported,8.0,McSorley Creek,1
5303346,2020-03-03,water_temperature,8.0,McSorley Creek,1
5303346,2020-04-07,water_temperature,9.8,McSorley Creek,2
5303346,2020-05-07,water_temperature,16.0,McSorley Creek,1
5303346,2020-06-10,water_temperature,18.0,McSorley Creek,2
5303346,2020-07-10,water_temperature,18.0,McSorley Creek,1
5303346,2020-08-04,water_temperature,19.5,McSorley Creek,2
5303346,2020-09-01,water_temperature,18.0,McSorley Creek,1
5303346,2020-09-10,water_temperature,18.0,McSorley Creek,1
5303346,2020-09-15,water_temperature,19.0,McSorley Creek,2
5303346,2020-10-06,water_temperature,15.0,McSorley Creek,1
5303346,2020-10-16,water_temperature,15.0,McSorley Creek,1
5303346,2020-11-06,water_temperature,10.0,McSorley Creek,1
5303346,2020-11-22,water_temperature,8.0,McSorley Creek,1
5303346,2020-12-04,water_temperature,7.25,McSorley Creek,2
5303346,2020-12-22,water_temperature,7.0,McSorley Creek,2
5303346,2021-01-04,water_temperature,8.0,McSorley Creek,2
5303346,2021-01-19,water_temperature,7.0,McSorley Creek,1
5303346,2021-02-02,water_temperature,8.0,McSorley Creek,2
5303346,2021-02-17,water_temperature,4.0,McSorley Creek,2
5303346,2021-03-03,water_temperature,7.0,McSorley Creek,2
5303346,2021-03-04,water_temperature,12.0,McSorley Creek,1
5303346,2021-03-15,water_temperature,5.0,McSorley Creek,1
5303346,2021-03-16,water_temperature,5.0,McSorley Creek,2
5303346,2021-04-06,water_temperature,11.0,McSorley Creek,2
5303346,2021-04-20,water_temperature,14.0,McSorley Creek,2
5303346,2021-05-04,water_temperature,12.0,McSorley Creek,1
5303346,2021-05-18,water_temperature,12.0,McSorley Creek,2
5303346,2021-06-01,water_temperature,14.0,McSorley Creek,2
5303346,2021-06-16,water_temperature,15.0,McSorley Creek,2
5303346,2021-07-07,water_temperature,16.0,McSorley Creek,2
5303346,2021-08-02,water_temperature,17.0,McSorley Creek,2
5303346,2021-08-18,water_temperature,16.0,McSorley Creek,2
5303346,2021-09-05,water_temperature,15.0,McSorley Creek,2
5303346,2021-10-06,water_temperature,14.0,McSorley Creek,2
5303346,2021-10-20,water_temperature,12.0,McSorley Creek,1
5303346,2021-11-02,water_temperature,10.0,McSorley Creek,2
5303346,2021-11-16,water_temperature,9.0,McSorley Creek,1
5303346,2021-11-30,water_temperature,10.0,McSorley Creek,1
5303346,2021-12-07,water_temperature,8.0,McSorley Creek,1
5303346,2021-12-21,water_temperature,5.0,McSorley Creek,1
5303346,2022-01-04,water_temperature,4.0,McSorley Creek,1
5303346,2022-02-01,water_temperature,5.0,McSorley Creek,1
5303346,2022-02-15,water_temperature,7.0,McSorley Creek,1
5303346,2022-03-08,water_temperature,7.0,McSorley Creek,1
5303346,2022-03-22,water_temperature,8.0,McSorley Creek,1
5303346,2022-04-05,water_temperature,7.0,McSorley Creek,1
5303346,2022-04-21,water_temperature,9.0,McSorley Creek,1
5303346,2022-05-17,water_temperature,10.0,McSorley Creek,1
5303346,2022-06-21,water_temperature,13.0,McSorley Creek,1
5303346,2022-07-19,water_temperature,14.0,McSorley Creek,1
5303346,2022-07-21,water_temperature,15.0,McSorley Creek,1
5303346,2022-08-08,water_temperature,15.0,McSorley Creek,1
5303346,2022-09-06,water_temperature,13.0,McSorley Creek,1
5303346,2022-09-21,water_temperature,12.0,McSorley Creek,1
5303346,2022-10-07,water_temperature,11.0,McSorley Creek,1
5303346,2022-10-27,water_temperature,10.0,McSorley Creek,1
5303346,2022-11-10,water_temperature,6.0,McSorley Creek,1
5303346,2022-11-30,water_temperature,5.0,McSorley Creek,1
5303346,2022-12-07,water_temperature,5.0,McSorley Creek,1
5303346,2022-12-30,water_temperature,6.0,McSorley Creek,1
5303346,2023-01-12,water_temperature,6.0,McSorley Creek,1
5303346,2023-01-21,water_temperature,7.0,McSorley Creek,1
5303346,2023-02-07,water_temperature,5.0,McSorley Creek,1
5303346,2023-02-22,water_temperature,5.0,McSorley Creek,1
5303346,2023-03-05,water_temperature,5.0,McSorley Creek,1
5303346,2023-03-21,water_temperature,8.0,McSorley Creek,1
5303346,2023-04-04,water_temperature,6.0,McSorley Creek,1
5303346,2023-04-18,water_temperature,8.0,McSorley Creek,1
5303346,2023-05-07,water_temperature,11.0,McSorley Creek,1
5303346,2023-06-07,water_temperature,15.0,McSorley Creek,1
5303346,2023-06-20,water_temperature,12.0,McSorley Creek,1
5303346,2023-07-03,water_temperature,14.0,McSorley Creek,1
5303346,2023-07-19,water_temperature,15.0,McSorley Creek,1
5303346,2023-08-02,water_temperature,13.0,McSorley Creek,1
5303346,2023-08-16,water_temperature,17.0,McSorley Creek,1
5303346,2023-09-08,water_temperature,14.0,McSorley Creek,1
5303346,2023-10-05,water_temperature,12.0,McSorley Creek,1
5303346,2023-10-18,water_temperature,13.0,McSorley Creek,1
5303346,2023-11-07,water_temperature,10.0,McSorley Creek,1
5303346,2023-11-24,water_temperature,5.0,McSorley Creek,1
5303346,2023-12-07,water_temperature,8.0,McSorley Creek,1
5303346,2023-12-19,water_temperature,7.0,McSorley Creek,1
5303346,2024-01-06,water_temperature,5.0,McSorley Creek,1
5303346,2024-01-22,water_temperature,5.5,McSorley Creek,1
5303346,2024-02-08,water_temperature,7.0,McSorley Creek,1
